id_str,timestamp_ms,geo_type,poly_area,lon,lat,lon2,lat2,user_id,user_location,retweet,text,label
618198765766217728,1436225045993,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,traffic rerouted on eastbound i 80 due to fatal crash in joliet illinois state police are on the scene of a fatal,1.0
618231971806744576,1436232962930,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,man dead after three vehicle crash on i 80 in joliet a man died after his vehicle veered into oncoming traffic on,1.0
618232161896910848,1436233008251,coords,0.0,-87.8102645874,41.8484573364,,,34563848,chicago il / northwest in,0,i m at cta pace suburban bus stop north riverside park mall in north riverside il,0.0
618273733778743296,1436242919760,coords,0.0,-87.8998031616,41.9760856628,,,359532545,beverly hills california usa,0,ugh @piercelilholt @frontiercare is the worst so delayed no apology i m a travel agent and never recommending them to clients,0.0
618279365823041536,1436244262544,coords,0.0,-87.6271057129,41.8589324951,,,85238606,chicago il,0,south side swerve @ 18th amp state police station,0.0
618310152098344960,1436251602564,coords,0.0,-87.7333602905,41.5177612305,,,494268547,,0,#mood @ matteson police station,0.0
618377963868975104,1436267770150,coords,0.0,-88.1455459595,41.7797241211,,,846099170,,0,just posted a photo @ naperville train station,0.0
618390690322485248,1436270804373,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,iowa man killed in crash on i 80 an iowa man died after his vehicle veered into oncoming traffic on interstate 80,1.0
618412296365342720,1436275955655,coords,0.0,-87.6385040283,41.8796615601,,,68524763,,0,earlier #vscocam @ union train station chicago,0.0
618415237012787200,1436276656760,coords,0.0,-87.8463363647,41.9842567444,,,44468198,high ground indiana,0,first train ride for #dannyinthehaute #cta #blueline #l @ rosemont blue line stop,0.0
618424561638461440,1436278879924,coords,0.0,-88.1455459595,41.7797241211,,,846099170,,0,just posted a photo @ naperville train station,0.0
618431603094745088,1436280558738,coords,0.0,-87.6369552612,41.9217338562,,,570988724,,0,time to get the beautification process on again @ cta bus stop 1909 in chicago il,0.0
618431701123903488,1436280582110,coords,0.0,-88.2382278442,41.9024391174,,,37973195,chicago il,0,closed due to accident in #westchicago on powis rd before harvester rd and arthur dr solid back to hawthorne ln delay of 6 mins #traffic,1.0
618447240009527296,1436284286869,coords,0.0,-87.6488113403,41.9401245117,,,23760244,chicago il,0,waiting along with my @dollopcoffeeco #latte and my @jcrew return at @cta bus stop 14150,0.0
618457681737699328,1436286776371,coords,0.0,-87.6389465332,41.9403572083,,,971878310,,0,i m at @cta bus stop 4867 in chicago il,0.0
618470423441752069,1436289814230,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,federal indiana authorities raid home of subway spokesman fbi agents and indiana state police raided the home of,0.0
618470435038982144,1436289816995,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,fbi agents police raid subway spokesman jared fogle s home fbi agents and indiana state police raided the home of,0.0
618483164843872256,1436292852017,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,judge delays drew peterson s murder for hire trial again a judge has delayed drew peterson s murder for hire,0.0
618503491372216320,1436297698239,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,unruly metra passenger head butted conductor police say a roselle man has been charged after he allegedly,1.0
618522971838251008,1436302342744,coords,0.0,-88.0040435791,42.0624465942,,,58406934,,0,just got into the most anticlimactic car crash ever with @jesse days,1.0
618524645956804608,1436302741885,coords,0.0,-88.3361129761,42.0070610046,,,37973195,chicago il,0,closed due to accident in #elgin on randall rd sb at co hwy 17 #traffic #chicago,1.0
618525098966814720,1436302849891,coords,0.0,-88.0817260742,41.5250320435,,,2151580860,salt lake city ut,0,we re #hiring click to apply kelles transport hiring over the road drivers #otr,0.0
618526554318974976,1436303196874,coords,0.0,-87.828956604,42.1275253296,,,22968395,chicago il,0,#clerical #job in #northbrook il contact center customer service inbound outbound at kelly services #kellyjobs,0.0
618550886357405696,1436308998084,coords,0.0,-87.80884,42.040474,\N,\N,1317145602,skokie illinois usa,0,ugh car problems @ firestone in niles il	,1.0
618554977246674944,1436309973428,coords,0.0,-87.88782,41.816036,\N,\N,489913429,chicago,0,woman on my train took express 5 stops after her own and is complaining that she missed her stop	,0.0
618571775484387328,1436313978440,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,scanner traffic details busy 4th of july for chicago cops it was a very busy 4th of july night for chicago police	,1.0
618605555461058560,1436322032214,coords,0.0,-88.02417,41.954872,\N,\N,603355278,,0,@alitzak15 let s get food sometime and i ll drive so you can see that i don t suck that much at driving	,0.0
618626083425005568,1436326926462,coords,0.0,-87.62461,41.891174,\N,\N,21623130,providence • boston,0,when you get stranded in chicago due to terrible airlines make an adventure of it first stop	,0.0
618626945551568897,1436327132009,coords,0.0,-87.61734,41.87985,\N,\N,137459069,buffalo ny,0,negotiating rush hour chicago traffic on my way back to buffalo it s been 2000 miles of driving in	,0.0
618676253252411392,1436338887881,coords,0.0,-88.02493,41.97198,\N,\N,37973195,chicago il,0,closed due to accident in #eisenhower on eisenhower outbound near irving park rd #traffic #chicago	,1.0
618683213007859712,1436340547216,coords,0.0,-88.02331,41.97961,\N,\N,37973195,chicago il,0,closed due to accident in #eisenhower on eisenhower outbound at thorndale ave #traffic #chicago	,1.0
618713900301815808,1436347863637,coords,0.0,-87.675896,41.909355,\N,\N,521997195,,0,so figure caused some major brain damage tonight grime on another level @ crocadile	,0.0
618741438772162560,1436354429320,coords,0.0,-87.97203,41.82472,\N,\N,37973195,chicago il,0,closed due to accident in #oakbrook on cass ave at 35th st #traffic #chicago	,1.0
618741632918163456,1436354475608,coords,0.0,-87.5835,41.5705,\N,\N,37973195,chicago il,0,closed due to accident in #394 on 394 sb between thornton lansing rd and glenwood lansing rd solid back to i 80 94 delay of 27 mins	,1.0
618752328884199424,1436357025725,coords,0.0,-87.97203,41.82472,\N,\N,37973195,chicago il,0,closed due to accident in #oakbrook on cass ave at 35th st #traffic #chicago,1.0
618772592103702528,1436361856853,coords,0.0,-87.50004,41.58337,\N,\N,148801195,indiana,0,#hammond in #transportation #job cdl a company truck drivers truckload at roadrunner transportation #jobs #hiring	,0.0
618777706516250624,1436363076224,coords,0.0,-87.67878,41.96587,\N,\N,46017449,chicago,0,train delayed last night which gave me plenty of time to #votemoose	,1.0
618780205067341824,1436363671925,coords,0.0,-88.03492,41.73606,\N,\N,37973195,chicago il,0,closed due to accident in #woodridge on 83rd st eb between veterans memorial tollway and woodward ave solid back to rte 53 #traffic	,1.0
618782637419823104,1436364251843,coords,0.0,-87.66823,41.939568,\N,\N,19203340,chicago il,0,i m at @cta bus stop 14912 in chicago il	,0.0
618783378599317505,1436364428554,coords,0.0,-88.0684,41.698643,\N,\N,149163086,illinois,0,cdl a company truck drivers truckload roadrunner transportation #bolingbrook il #transportation #job #jobs	,0.0
618798154247372801,1436367951343,coords,0.0,-87.69164,41.62605,\N,\N,37973195,chicago il,0,entrance ramp closed due to an accident in #tristatetollway on tri state nb at sibley blvd #traffic #chicago	,1.0
618810527867768833,1436370901444,coords,0.0,-87.624435,41.87736,\N,\N,701571876,,0,nyse and united airlines shut down temporarily on same day due to technical issues we sure these were accidents	,0.0
618824075859918848,1436374131537,coords,0.0,-87.859764,41.87113,\N,\N,275643520,,0,nothing like hitting stop amp go traffic on the eisenhower at noon on a wednesday to remind us of why we don t miss commuting in this area	,1.0
618832783205511169,1436376207530,coords,0.0,-87.60699,41.60087,\N,\N,2651294322,coast to coast,0,love s travel stops amp country st #retail #job store manager general manager trainee #southholland il #jobs	,0.0
618838613242068992,1436377597519,coords,0.0,-87.982765,41.860798,\N,\N,36827722,chitown,0,this car hands down has a special place in my heart @ sonic drive in villa park il	,0.0
618839993805504512,1436377926671,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,drunken man seeking ride home calls 911 to report fake crash hackettstown n j police in new jersey say a	,0.0
618841486742958080,1436378282615,coords,0.0,-87.653206,41.932827,\N,\N,198025939,ely ia,0,hoppin the train the fartknocker likes trains at @cta diversey in chicago il	,0.0
618845236605751296,1436379176652,coords,0.0,-87.637146,41.88178,\N,\N,71714874,chicago il,0,#customerservice #job in #chicago il train station customer service 90184745 at amtrak #jobs #hiring	,0.0
618847762252210180,1436379778813,coords,0.0,-87.909935,41.980732,\N,\N,245874692,,0,@hattersgolf not this year was scheduled to but need to do a few things here sitting in chicago waiting for delayed 2 hour flight lol	,0.0
618866106271281153,1436384152368,coords,0.0,-88.081726,41.525032,\N,\N,23472383,chicago il,0,#transportation #job in #joliet il kelles transport hiring long haul drivers at kelle s transport service inc	,0.0
618872100032413696,1436385581392,coords,0.0,-88.147285,41.785862,\N,\N,23472383,chicago il,0,can you recommend anyone for this #job kelles transport hiring long haul drivers #naperville il #transportation	,0.0
618875118152888320,1436386300968,coords,0.0,-88.09055,42.35951,\N,\N,37973195,chicago il,0,closed due to accident in #roundlakebeach on cedar lk rd nb between washington st and rosedale ct #traffic #chicago	,1.0
618901415516176384,1436392570748,coords,0.0,-87.98063,42.08836,\N,\N,23472383,chicago il,0,we re #hiring read about our latest #job opening here kelles transport hiring over the road drivers	,0.0
618904912416497664,1436393404474,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,cme feels impact of nyse outage the technical problems that brought trading to a stop at the new york stock	,0.0
618912170928152577,1436395135038,coords,0.0,-87.65291,41.925014,\N,\N,404224615,chicago il,0,i m the genius that is too consumed with chatting up the guy next to me on the train that i forget my car is on armitage and miss my stop	,0.0
618918175153917952,1436396566557,coords,0.0,-87.75493,42.06235,\N,\N,37973195,chicago il,0,closed due to accident in #edens on edens outbound between old orchard and lk ave solid back to montrose delay of 96 mins #traffic	,1.0
618941684047605760,1436402171514,coords,0.0,-87.67066,41.990524,\N,\N,464122948,ig: @vixenn_b,0,amp this bus driver is literally driving 2 miles per hour i can t	,1.0
618944103380877312,1436402748328,coords,0.0,-87.67258,42.003902,\N,\N,464122948,ig: @vixenn_b,0,i literally can walk faster than this bus us driving right now no bs no one is even in front of us like i m so irritated right now	,1.0
619006545473335296,1436417635683,coords,0.0,-87.6203,41.71401,\N,\N,37973195,chicago il,0,closed due to accident in #bishopford on i 94 outbound at michigan ave #traffic #chicago	,1.0
619007374150361088,1436417833255,coords,0.0,-87.6203,41.71401,\N,\N,37973195,chicago il,0,closed due to accident in #bishopford on i 94 outbound at michigan ave solid back to 87th st delay of 18 mins #traffic #chicago	,1.0
619130684280582144,1436447232681,coords,0.0,-87.638504,41.87966,\N,\N,68524763,,0,intuition #vscocam @ union train station chicago	,0.0
619137741905920000,1436448915350,coords,0.0,-87.651855,41.94161,\N,\N,147732497,chicago il,0,i m at cta bus stop 1922 in chicago il	,0.0
619145635690754048,1436450797375,coords,0.0,-87.6298,41.878113,\N,\N,23472383,chicago il,0,this #transportation #job might be a great fit for you kelles transport hiring over the road drivers #hiring	,0.0
619151461872635904,1436452186445,coords,0.0,-87.869225,41.80503,\N,\N,23472383,chicago il,0,kelles transport hiring over the road drivers kelle s transport service inc #lagrange il #transportation	,0.0
619153912918970368,1436452770820,coords,0.0,-88.1448,42.2293,\N,\N,37973195,chicago il,0,closed due to accident in #lakebarrington on rte 59 south of kelsey rd #traffic #chicago	,1.0
619154714505031681,1436452961933,coords,0.0,-87.50004,41.58337,\N,\N,863543816,,0,roadrunner transportation cdl a company truck drivers truckload #hammond in #transportation #job #jobs #hiring	,0.0
619178469516279808,1436458625569,coords,0.0,-87.62781,41.885605,\N,\N,193047373,berwyn il,0,i m at @cta bus stop 1438 in chicago il	,0.0
619193275371683844,1436462155560,coords,0.0,-87.62391,41.8899,\N,\N,193047373,berwyn il,0,i m at @cta bus stop 1122 in chicago il	,0.0
619212899802836992,1436466834389,coords,0.0,-87.57734,41.46998,\N,\N,37973195,chicago il,0,closed due to accident in #saukvillage on steger rd eb after 394 #traffic #chicago	,1.0
619227788445392896,1436470384118,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,united airlines gets a sliver of pretty good news from new survey of major travel and entertainment brands a	,0.0
619252578560274436,1436476294542,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,scottish police take three days to respond to deadly car crash bannockburn scotland scottish officials are	,0.0
619259828142125056,1436478022977,coords,0.0,-87.98737,42.06554,\N,\N,22148601,chicago il,0,we re #hiring click to apply er rn emergency room registered nurse travel rn #arlingtonheights illinois	,0.0
619282098491420672,1436483332642,coords,0.0,-87.62947,41.920635,\N,\N,20460909,chicago il,0,to the teenagers on the rush hour bus with all the tired 9 5ers stfu turn your phone on silent stop talking sincerely me #ughchildren	,0.0
619308671365980160,1436489668109,coords,0.0,-87.63723,41.939423,\N,\N,2311414794,,0,7 30pm lake shore dr no traffic #weird #dreaming #lsd #chicago #thisneverhappens @ lake shore drive	,1.0
619313762563022848,1436490881945,coords,0.0,-87.34643,41.59337,\N,\N,2651294322,coast to coast,0,love s travel stops amp country st #customerservice #job retail cashier #gary in #jobs #hiring #tweetmyjobs	,0.0
619314973592940544,1436491170677,coords,0.0,-87.62428,41.8866,\N,\N,9643862,chicago (much of the time ;^),0,at randolph #experiential bus shelter at @cta bus stop 1120 in chicago il	,0.0
619355690692419584,1436500878390,coords,0.0,-87.6292266846,41.8848876953,,,15148541,31.643921 -94.666534,0,kat at the bus stop randolph amp state after #morrissey @ oriental theatre,0.0
619494700899299329,1436534021006,coords,0.0,-87.639305,41.87748,\N,\N,140456074,chicago il,0,waiting for the bus @ megabus stop in chicago il	,0.0
619505819185319936,1436536671812,coords,0.0,-87.34643,41.59337,\N,\N,2651294322,coast to coast,0,store maintenance technician love s travel stops amp country st #gary in #automotive #job #jobs #hiring	,0.0
619532167970967552,1436542953852,coords,0.0,-87.83618,41.930977,\N,\N,867344695,chicago il,0,early last spring #trains #photograpy #vscocam @ river grove train station	,0.0
619549205770579968,1436547015980,coords,0.0,-87.17615,41.57587,\N,\N,863543816,,0,#transportation #job alert cdl a company truck drivers truckload roadrunner transportation #portage in #jobs	,0.0
619550116295405568,1436547233066,coords,0.0,-87.78467,41.88736,\N,\N,47566647,middlebury in,0,@bmr378 @heyfucccko @krechenmacher i have to eat on the train or wait until i m off duty we are just stopped here waiting on traffic	,0.0
619551460595003396,1436547553572,coords,0.0,-87.78483,41.887016,\N,\N,47566647,middlebury in,0,conveniently found a way to stop our train next to a pool	,0.0
619584729537318912,1436555485506,coords,0.0,-87.73905,41.95834,\N,\N,37973195,chicago il,0,closed due to accident in #kennedyexpresslanes on kennedy inbound between montrose ave and ohio st #traffic #chicago	,1.0
619591948870000640,1436557206729,coords,0.0,-87.62749,41.858345,\N,\N,14618493,hq in chicago,0,when you borrow your man s car amp get clipped by a truck @ chicago police department in chicago il	,0.0
619595936566677504,1436558157470,coords,0.0,-88.28786,42.03721,\N,\N,37973195,chicago il,0,closed due to accident in #elgin on rte 31 both nb sb between us 20 bus and locust st #traffic #chicago	,1.0
619604171264626688,1436560120775,coords,0.0,-87.41271,41.60876,\N,\N,37973195,chicago il,0,closed due to accident in #indianatollroad on i 90 wb between cline ave to kennedy ave solid back to grant st delay of 61 mins #traffic	,1.0
619605666861158400,1436560477353,coords,0.0,-87.41271,41.60876,\N,\N,37973195,chicago il,0,closed due to accident in #indianatollroad on i 90 wb between cline ave to kennedy ave solid back to broadway delay of 74 mins #traffic	,1.0
619614855696355328,1436562668142,coords,0.0,-87.83944,41.90885,\N,\N,21940403,uüt: 42.00334-87.883676,0,long over due deep clean and cheap gas 2 93 @ delta sonic car wash @deltasonicwash in melrose park il	,0.0
619633066076585984,1436567009835,coords,0.0,-87.97695,42.24049,\N,\N,37973195,chicago il,0,closed due to accident in #vernonhills on town line rd eb at butterfield rd #traffic #chicago	,1.0
619633438275014656,1436567098574,coords,0.0,-87.68256,42.0564,\N,\N,402222238,chicago,0,just got on the purple line and am impressed w how clean nice this train car is go @cta	,0.0
619647434784903168,1436570435602,coords,0.0,-87.66531,41.839233,\N,\N,511224440,toronto ontario,0,love how the trains travel sound the buildings here #windycity @ ashland cta orange line station	,0.0
619650570253504512,1436571183156,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,metra milwaukee west trains disrupted by pedestrian accident in elgin commuter service along metra s milwaukee	,1.0
619654606105153536,1436572145378,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,construction starts tuesday along roosevelt road in wheaton drivers along roosevelt road in wheaton should expect	,1.0
619692722392301568,1436581233009,coords,0.0,-87.65568,41.94796,\N,\N,275041660,raleigh nc,0,after a 5 hour train delay we made it to chicago we got to wrigley field at the top of the 1st	,1.0
619694628585930752,1436581687481,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,beavers dam causing major backup in indiana the indiana dunes state park attracts more than 1 million visitors	,0.0
619846432338526208,1436617880316,coords,0.0,-88.13028,41.802505,\N,\N,1700482380,chicago '97,0,i m closing roads and guiding traffic with naperville police officers	,1.0
619849665459175425,1436618651152,coords,0.0,-88.05989,41.472637,\N,\N,1520313522,joliet illinois,0,hubs doing a little race car driving this morning best gift from the best wife #racecardriving	,0.0
619900926149537792,1436630872653,coords,0.0,-87.6298,41.878113,\N,\N,863543816,,0,#transportation #job alert cdl a company truck drivers dedicated roadrunner transportation #chicago il #jobs	,0.0
619905995087724544,1436632081182,coords,0.0,-88.072784,41.797764,\N,\N,53550377,ombligo de la luna,0,train @ metra train station lisle @metrabnsf in lisle il	,0.0
619927353607622656,1436637173450,coords,0.0,-88.081726,41.525032,\N,\N,23472383,chicago il,0,can you recommend anyone for this #job kelles transport hiring over the road drivers #joliet il #hiring	,0.0
619931502751690755,1436638162683,coords,0.0,-87.6147,41.80967,\N,\N,16229518,chicago il,0,perfect for traffic stops #wakeup #imagine #artisanseries winner ti rock moore @ gallery guichard	,0.0
619933083362463744,1436638539530,coords,0.0,-87.6298,41.878113,\N,\N,23472383,chicago il,0,#chicago il #transportation #job kelles transport hiring long haul drivers at kelle s transport service inc	,0.0
619937890831859713,1436639685720,coords,0.0,-87.91015,41.980103,\N,\N,151335056,houston,0,how s my @united flight 1hr delayed when inbound only departed 2min late #poorplanning #fail #travelwoes	,0.0
619941737843154944,1436640602919,coords,0.0,-87.60699,41.60087,\N,\N,59785313,illinois,0,love s travel stops amp country st #retail #job store manager general manager trainee #southholland il #jobs	,0.0
619950742007250944,1436642749679,coords,0.0,-88.05034,41.746975,\N,\N,71970336,illinois,0,we re #hiring read about our latest #job opening here customer service inbound outbound i #woodridge il	,0.0
619956069016715264,1436644019737,coords,0.0,-87.67222,42.0,\N,\N,56733279,chicago,0,one day y all gonna crash and die because you were trying to drive amp be cute on snapchat heavens forbid of course lol	,0.0
619969048646959104,1436647114322,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,police child in stroller hit by car following south side shooting a child in a stroller has been critically	,1.0
619974583442108416,1436648433920,coords,0.0,-88.34536,41.431484,\N,\N,29892110,iowa,0,#littleluther checking out the rest stop info @ three rivers rest area eastbound	,0.0
619976370974793728,1436648860101,coords,0.0,-87.640564,41.882076,\N,\N,64757672,chesaningmiusa,0,goodbye chicago @ chicago train station	,0.0
619987104672677888,1436651419214,coords,0.0,-87.61727,41.87399,\N,\N,412928434,lake co (pref n of 30) in,0,not useful tomtom feature buckingham fountain formerly useful feature reroute for around traffic	,0.0
619989299849596928,1436651942585,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,child killed by car possibly driven by gunmen fleeing shooting police say shortly after a man was shot in south	,1.0
619998529625284608,1436654143135,coords,0.0,-87.82896,42.127525,\N,\N,22968395,chicago il,0,we re #hiring click to apply contact center customer service inbound outbound #job #kellyjobs #northbrook il	,0.0
620005283096494080,1436655753288,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,boy 1 killed by car possibly carrying gunmen fleeing shooting police shortly after a man was shot in south	,1.0
620029105136734209,1436661432905,coords,0.0,-87.50906,41.54185,\N,\N,37973195,chicago il,0,closed due to accident in #munsterin on calumet ave at 45th ave #traffic #chicago	,1.0
620066848802009088,1436670431696,coords,0.0,-87.70287,41.94111,\N,\N,22829081,chicago il,0,does your @uber driver also switch to the whitest radio station when you get into the car or is it just me	,0.0
620083853286354944,1436674485881,coords,0.0,-87.684425,41.89568,\N,\N,21953939,chicago/cleveland,0,hanging with my aruba crew party bus stop #1 at @mrbrownslounge in chicago il	,0.0
620098295063576577,1436677929069,coords,0.0,-87.62518,41.88684,\N,\N,35101922,chicago il  (i love my city),0,party bus stop #1 @ mr brown s lounge in chicago il	,0.0
620161343832768513,1436692961067,coords,0.0,-87.6298,41.878113,\N,\N,2365967174,nationwide,0,travel emergency room nurse aureus medical group #chicago il #nursing #job #jobs #hiring	,0.0
620205052041527296,1436703381916,coords,0.0,-87.63828,41.8778,\N,\N,2745473260,nw indiana,0,first time on passenger train for the medium sized boy why so early @ amtrak lincoln service train	,0.0
620214051478474752,1436705527549,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,car drives in reverse down busy los angeles road los angeles an audi was caught on camera driving in reverse	,1.0
620238320023420928,1436711313621,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,police respond to critical incident in river forest several suburban police officers have responded to a	,1.0
620239020795105280,1436711480698,coords,0.0,-88.08951,41.64753,\N,\N,149163086,illinois,0,kelle s transport service inc kelles transport hiring long haul drivers #romeoville il #transportation #job	,0.0
620246526338531328,1436713270159,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,police involved in critical incident in river forest river forest ill police in river forest are on the	,1.0
620268637723602944,1436718541924,coords,0.0,-87.85492,42.23264,\N,\N,37973195,chicago il,0,closed due to accident in #lakeforest on rte 41 nb at westleigh rd #traffic #chicago,1.0
620278485911760896,1436720889915,coords,0.0,-87.68548,41.93955,\N,\N,67484790,chi city!,0,emma s first festival #burgerfest #summertimechi at @cta bus stop 9312 in chicago il	,0.0
620287272659763200,1436722984839,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,fire causes former national towel building s roof to collapse in evanston northbound traffic on ridge avenue just	,0.0
620288529638256641,1436723284526,coords,0.0,-88.09082,42.37889,\N,\N,38801507,il,0,police drama at the family video in round lake heights i wasn t there i was driving by i don t do that shit	,0.0
620289519670181888,1436723520568,coords,0.0,-87.670975,42.01749,\N,\N,113756437,riverwoods il,0,who s ready for baseball #cubs #cubsgame #sox #crosstownclassic @ howard train station	,0.0
620302528434061312,1436726622099,coords,0.0,-87.61572,41.780445,\N,\N,1313504533,englewood il,0,feeling hot @ 63rd st bus stop	,0.0
620310197333020672,1436728450507,coords,0.0,-87.636955,41.921734,\N,\N,570988724,,0,i m at cta bus stop 1909 in chicago il	,0.0
620311500692025344,1436728761252,coords,0.0,-87.626495,41.867355,\N,\N,21955197,houstontx,0,beautiful sunday in the chi waiting for the l @ roosevelt train station	,0.0
620357284632211457,1436739676994,coords,0.0,-87.6298,41.878113,\N,\N,22148601,chicago il,0,aureus medical group travel nurse emergency room nurse #chicago il #nursing #job #jobs #hiring #tweetmyjobs	,0.0
620381096035897344,1436745354075,coords,0.0,-87.62406,41.893147,\N,\N,971878310,,0,argh #wait too long at @cta bus stop 1124 in chicago il	,0.0
620402336377253888,1436750418167,coords,0.0,-87.689095,41.940083,\N,\N,205851751,chicago,0,females rockers amen amazing #chicago #burgerfest #lovewhereyoulive @ chicago police station	,0.0
620408263486611457,1436751831300,coords,0.0,-87.0349,41.53257,\N,\N,712777148,,0,just another stop on our crazy family adventure @ 49 er drive in theatre	,0.0
620412408297824256,1436752819500,coords,0.0,-87.97616,41.795357,\N,\N,2881765803,,0,i really want in n out @ westmont train station	,0.0
620422750440656896,1436755285259,coords,0.0,-87.689095,41.940083,\N,\N,205851751,chicago,0,yeppppp this weekend is now complete @ chicago police station	,0.0
620462439167963137,1436764747789,coords,0.0,-87.79647,42.14537,\N,\N,37973195,chicago il,0,closed due to accident in #edensspur on edens spur wb from edens expwy to 294 spur ramp #traffic #chicago	,1.0
620470956419473408,1436766778460,coords,0.0,-87.58229,41.5332,\N,\N,37973195,chicago il,0,closed due to accident in #394 on 394 sb from glenwood dyer rd to us 30 #traffic #chicago	,1.0
620560569104404480,1436788143789,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,police driver of car that hit toddler charged with murder a south side man has been charged with murder in	,1.0
620560571302187009,1436788144313,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,high winds halt union pacific trains some union pacific metra trains halted monday morning due to a high wind	,1.0
620560576930975744,1436788145655,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,metra trains halted due to severe weather inbound and outbound trains on all of metra s union pacific lines were	,1.0
620564598224084993,1436789104406,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,metra up northwest up north up west lines all halted due to weather inbound and outbound up northwest service	,1.0
620564601197821953,1436789105115,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,westbound lane on i 94 closed after fatal motorcycle accident a westbound lane on i 94 remains closed near the	,1.0
620572646594342913,1436791023287,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,police man dies after chasing beach ball onto train tracks a 61 year old man died after he jumped onto the red	,1.0
620609964118253569,1436799920478,coords,0.0,-87.9037,41.976917,\N,\N,25206701,orlando,0,do flight delay caused us to drive around in a plane for two hours got off first flight to make it	,0.0
620640125605707776,1436807111537,coords,0.0,-87.46151,41.57401,\N,\N,37973195,chicago il,0,closed due to a car fire in #i8094 on i 80 wb between kennedy ave and indianapolis blvd solid back to burr st delay of 43 mins #traffic	,1.0
620641365278355456,1436807407098,coords,0.0,-87.62627,41.888046,\N,\N,55540658,chicago,0,judge delays ruling on cameras at chicago police commander s trial a cook county judge said monday she will rule	,0.0
620657181805948928,1436811178052,coords,0.0,-87.66014,41.98386,\N,\N,15594400,here  #thewaronoccupy,0,i m at @cta bus stop 5338 in chicago il	,0.0
620672771853414400,1436814895009,coords,0.0,-87.64071,41.72609,\N,\N,29907109,chicago il,0,i couldn t imagine wearin a 1500 fit and standin on the bus stop b i don t see how u niggas do it	,0.0
620694200535937024,1436820004005,coords,0.0,-87.9044,41.977272,\N,\N,145789750,everywhere,0,quick stop over don t even change planes funny thing is i am driving back up here today	,0.0
620706341838061572,1436822898717,coords,0.0,-87.63512,41.913338,\N,\N,108642770,,0,the exchanges cannot police themselves no public trading company is going to tell a firm to stop spiffing if they trade 100 00 minis a day	,0.0
620736682590109696,1436830132516,coords,0.0,-87.627815,41.884808,\N,\N,36263775,chicago il,0,waiting for the train #vscocam #chicago #loop #chitecture #chicagogram @ lake cta station	,0.0
620743483201048576,1436831753908,coords,0.0,-87.90995,41.97916,\N,\N,91403662,,0,@united you ve now refused to upgrade me even when i was entitled and now delayed my flight an hour due to late crew what s next	,0.0
620754438047698944,1436834365747,coords,0.0,-87.6298,41.878113,\N,\N,2151580860,salt lake city ut,0,we re #hiring click to apply kelles transport hiring over the road drivers #otr	,0.0
620759551822839808,1436835584966,coords,0.0,-87.34643,41.59337,\N,\N,2651294322,coast to coast,0,#transportation #job alert cdl fuel driver gary in love s travel stops amp country st #gary in #jobs	,0.0
620768086732484610,1436837619847,coords,0.0,-87.62816,41.896652,\N,\N,140456074,chicago il,0,the train is here next stop uptown at @cta chicago red in chicago il	,0.0
620770564412702720,1436838210572,coords,0.0,-87.69716,41.92224,\N,\N,15089533,logan square chicago il,0,wild clouds @ cta blue line train station california	,0.0
620772310169980928,1436838626793,coords,0.0,-87.66478,41.91068,\N,\N,37973195,chicago il,0,accident exit ramp blocked in #kennedy on i 90 outbound at n ave #traffic #chicago	,1.0
620821646824337408,1436850389568,coords,0.0,-87.63582,41.925137,\N,\N,464122948,ig: @vixenn_b,0,bruh u been in the zone today apparently this the second time i done missed my bus stop amp have to walk far af	,1.0
